Time,q_x,q_y,q_z,q_w,chaser_x,chaser_y,chaser_z,U_thrust,V_thrust,W_thrust,is_thrusting
1019.723945,0.403417,0.367888,-0.780852,0.303617,-2.428385,-17.332391,-2.428385,-0.362943,0.909937,0.200717,0.000000
1020.444089,0.405175,0.366083,-0.778966,0.308267,-2.434864,-17.328755,-2.434864,-0.362633,0.909987,0.201051,0.000000
1021.164233,0.406925,0.364269,-0.777052,0.312905,-2.441340,-17.325110,-2.441340,-0.362323,0.910036,0.201385,0.000000
1021.884377,0.408668,0.362446,-0.775111,0.317531,-2.447816,-17.321455,-2.447816,-0.362013,0.910086,0.201720,0.000000
1022.604521,0.410402,0.360616,-0.773142,0.322145,-2.454290,-17.317790,-2.454290,-0.361703,0.910135,0.202054,0.000000
1023.324665,0.412128,0.358777,-0.771146,0.326747,-2.460763,-17.314115,-2.460763,-0.361393,0.910183,0.202388,0.000000
1024.044809,0.413846,0.356929,-0.769122,0.331337,-2.467234,-17.310431,-2.467234,-0.361084,0.910232,0.202722,0.000000
1024.764953,0.415556,0.355073,-0.767071,0.335914,-2.473704,-17.306737,-2.473704,-0.360774,0.910280,0.203057,0.000000
1025.485097,0.417257,0.353209,-0.764993,0.340479,-2.480173,-17.303034,-2.480173,-0.360464,0.910328,0.203391,0.000000
1026.205241,0.418950,0.351337,-0.762887,0.345031,-2.486640,-17.299321,-2.486640,-0.360154,0.910376,0.203726,0.000000
1026.925385,0.420635,0.349457,-0.760754,0.349570,-2.493106,-17.295598,-2.493106,-0.359845,0.910424,0.204060,0.000000
1027.645529,0.422312,0.347568,-0.758594,0.354096,-2.499570,-17.291865,-2.499570,-0.359535,0.910471,0.204395,0.000000
1028.365673,0.423980,0.345672,-0.756407,0.358608,-2.506033,-17.288123,-2.506033,-0.359226,0.910518,0.204729,0.000000
1029.085817,0.425640,0.343767,-0.754194,0.363107,-2.512495,-17.284371,-2.512495,-0.358916,0.910565,0.205064,0.000000
1029.805961,0.427291,0.341854,-0.751953,0.367593,-2.518955,-17.280610,-2.518955,-0.358606,0.910611,0.205398,0.000000
1030.526105,0.428934,0.339933,-0.749686,0.372065,-2.525414,-17.276838,-2.525414,-0.358297,0.910658,0.205733,0.000000
1031.246249,0.430569,0.338004,-0.747392,0.376523,-2.531871,-17.273058,-2.531871,-0.357987,0.910704,0.206068,0.000000
1031.966393,0.432194,0.336068,-0.745071,0.380966,-2.538327,-17.269267,-2.538327,-0.357678,0.910749,0.206403,0.000000
1032.686537,0.433812,0.334123,-0.742724,0.385396,-2.544782,-17.265467,-2.544782,-0.357369,0.910795,0.206738,0.000000
1033.406681,0.435420,0.332171,-0.740351,0.389811,-2.551235,-17.261657,-2.551235,-0.357059,0.910840,0.207073,0.000000
1034.126825,0.437020,0.330210,-0.737951,0.394212,-2.557686,-17.257838,-2.557686,-0.356750,0.910885,0.207408,0.000000
1034.846969,0.438611,0.328242,-0.735525,0.398598,-2.564137,-17.254009,-2.564137,-0.356440,0.910930,0.207743,0.000000
1035.567113,0.440193,0.326266,-0.733073,0.402969,-2.570586,-17.250170,-2.570586,-0.356131,0.910974,0.208078,0.000000
1036.287257,0.441767,0.324283,-0.730595,0.407325,-2.577033,-17.246321,-2.577033,-0.355822,0.911019,0.208413,0.000000
1037.007401,0.443331,0.322292,-0.728091,0.411666,-2.583479,-17.242463,-2.583479,-0.355512,0.911063,0.208749,0.000000
1037.727546,0.444887,0.320293,-0.725561,0.415991,-2.589924,-17.238596,-2.589924,-0.355203,0.911106,0.209084,0.000000
1038.447690,0.446434,0.318287,-0.723006,0.420301,-2.596367,-17.234719,-2.596367,-0.354894,0.911150,0.209419,0.000000
1039.167834,0.447972,0.316273,-0.720424,0.424596,-2.602808,-17.230832,-2.602808,-0.354585,0.911193,0.209754,0.000000
1039.887978,0.449501,0.314251,-0.717817,0.428874,-2.609248,-17.226935,-2.609248,-0.354275,0.911236,0.210089,0.000000
1040.608122,0.451021,0.312222,-0.715185,0.433137,-2.615687,-17.223029,-2.615687,-0.353966,0.911279,0.210424,0.000000
1041.328266,0.452532,0.310186,-0.712527,0.437384,-2.622124,-17.219113,-2.622124,-0.353657,0.911322,0.210759,0.000000
1042.048410,0.454034,0.308142,-0.709844,0.441614,-2.628560,-17.215188,-2.628560,-0.353348,0.911364,0.211094,0.000000
1042.768554,0.455527,0.306091,-0.707136,0.445828,-2.634995,-17.211253,-2.634995,-0.353039,0.911406,0.211429,0.000000
1043.488698,0.457010,0.304033,-0.704403,0.450025,-2.641427,-17.207308,-2.641427,-0.352730,0.911448,0.211764,0.000000
1044.208842,0.458485,0.301967,-0.701644,0.454206,-2.647859,-17.203354,-2.647859,-0.352421,0.911490,0.212099,0.000000
1044.928986,0.459950,0.299894,-0.698861,0.458369,-2.654289,-17.199390,-2.654289,-0.352112,0.911531,0.212434,0.000000
1045.649130,0.461406,0.297814,-0.696053,0.462516,-2.660717,-17.195416,-2.660717,-0.351804,0.911572,0.212768,0.000000
1046.369274,0.462852,0.295727,-0.693221,0.466646,-2.667144,-17.191433,-2.667144,-0.351495,0.911613,0.213103,0.000000
1047.089418,0.464290,0.293633,-0.690364,0.470758,-2.673569,-17.187440,-2.673569,-0.351186,0.911654,0.213438,0.000000
1047.809562,0.465717,0.291532,-0.687482,0.474853,-2.679993,-17.183438,-2.679993,-0.350877,0.911694,0.213772,0.000000
1048.529706,0.467136,0.289423,-0.684576,0.478930,-2.686416,-17.179426,-2.686416,-0.350569,0.911735,0.214107,0.000000
1049.249850,0.468545,0.287308,-0.681646,0.482989,-2.692837,-17.175405,-2.692837,-0.350260,0.911775,0.214442,0.000000
1049.969994,0.469945,0.285186,-0.678691,0.487031,-2.699256,-17.171373,-2.699256,-0.349951,0.911814,0.214776,0.000000
1050.690138,0.471335,0.283057,-0.675713,0.491055,-2.705674,-17.167333,-2.705674,-0.349643,0.911854,0.215111,0.000000
1051.410282,0.472715,0.280921,-0.672710,0.495060,-2.712090,-17.163282,-2.712090,-0.349334,0.911893,0.215445,0.000000
1052.130426,0.474087,0.278778,-0.669684,0.499047,-2.718505,-17.159222,-2.718505,-0.349026,0.911932,0.215780,0.000000
1052.850570,0.475448,0.276628,-0.666634,0.503016,-2.724919,-17.155153,-2.724919,-0.348717,0.911971,0.216114,0.000000
1053.570714,0.476800,0.274472,-0.663561,0.506966,-2.731331,-17.151074,-2.731331,-0.348408,0.912010,0.216449,0.000000
1054.290858,0.478142,0.272309,-0.660464,0.510897,-2.737741,-17.146985,-2.737741,-0.348100,0.912048,0.216783,0.000000
1055.011002,0.479474,0.270140,-0.657343,0.514809,-2.744150,-17.142887,-2.744150,-0.347792,0.912086,0.217118,0.000000
1055.731146,0.480797,0.267963,-0.654200,0.518703,-2.750557,-17.138779,-2.750557,-0.347483,0.912124,0.217453,0.000000
1056.451290,0.482110,0.265781,-0.651033,0.522577,-2.756963,-17.134662,-2.756963,-0.347175,0.912161,0.217787,0.000000
1057.171434,0.483413,0.263591,-0.647843,0.526432,-2.763367,-17.130535,-2.763367,-0.346866,0.912199,0.218122,0.000000
1057.891578,0.484706,0.261396,-0.644631,0.530267,-2.769770,-17.126398,-2.769770,-0.346558,0.912236,0.218457,0.000000
1058.611722,0.485989,0.259194,-0.641395,0.534083,-2.776171,-17.122252,-2.776171,-0.346250,0.912273,0.218792,0.000000
1059.331866,0.487263,0.256985,-0.638137,0.537879,-2.782570,-17.118096,-2.782570,-0.345941,0.912309,0.219127,0.000000
1060.052010,0.488526,0.254770,-0.634857,0.541656,-2.788968,-17.113931,-2.788968,-0.345633,0.912346,0.219462,0.000000
1060.772154,0.489780,0.252549,-0.631554,0.545412,-2.795365,-17.109756,-2.795365,-0.345325,0.912382,0.219797,0.000000
1061.492298,0.491023,0.250322,-0.628228,0.549149,-2.801759,-17.105571,-2.801759,-0.345017,0.912417,0.220132,0.000000
1062.212442,0.492257,0.248088,-0.624881,0.552865,-2.808153,-17.101378,-2.808153,-0.344708,0.912453,0.220467,0.000000
1062.932587,0.493480,0.245848,-0.621511,0.556561,-2.814544,-17.097174,-2.814544,-0.344400,0.912488,0.220802,0.000000
1063.652731,0.494693,0.243603,-0.618120,0.560236,-2.820935,-17.092961,-2.820935,-0.344092,0.912524,0.221137,0.000000
1064.372875,0.495896,0.241351,-0.614706,0.563891,-2.827323,-17.088738,-2.827323,-0.343784,0.912558,0.221472,0.000000
1065.093019,0.497089,0.239093,-0.611271,0.567525,-2.833710,-17.084506,-2.833710,-0.343476,0.912593,0.221808,0.000000
1065.813163,0.498272,0.236829,-0.607815,0.571138,-2.840096,-17.080264,-2.840096,-0.343167,0.912627,0.222143,0.000000
1066.533307,0.499444,0.234559,-0.604337,0.574730,-2.846479,-17.076013,-2.846479,-0.342859,0.912661,0.222478,0.000000
1067.253451,0.500607,0.232283,-0.600838,0.578301,-2.852862,-17.071752,-2.852862,-0.342551,0.912695,0.222813,0.000000
1067.973595,0.501758,0.230001,-0.597317,0.581851,-2.859242,-17.067482,-2.859242,-0.342243,0.912729,0.223149,0.000000
1068.693739,0.502900,0.227714,-0.593776,0.585379,-2.865621,-17.063202,-2.865621,-0.341935,0.912762,0.223484,0.000000
1069.413883,0.504031,0.225421,-0.590214,0.588886,-2.871999,-17.058912,-2.871999,-0.341627,0.912796,0.223819,0.000000
1070.134027,0.505152,0.223122,-0.586630,0.592371,-2.878375,-17.054613,-2.878375,-0.341319,0.912828,0.224155,0.000000
1070.854171,0.506262,0.220817,-0.583027,0.595834,-2.884749,-17.050305,-2.884749,-0.341011,0.912861,0.224491,0.000000
1071.574315,0.507362,0.218507,-0.579402,0.599276,-2.891122,-17.045987,-2.891122,-0.340703,0.912893,0.224826,0.000000
1072.294459,0.508451,0.216191,-0.575758,0.602696,-2.897493,-17.041659,-2.897493,-0.340395,0.912926,0.225162,0.000000
1073.014603,0.509530,0.213870,-0.572093,0.606093,-2.903862,-17.037322,-2.903862,-0.340087,0.912957,0.225498,0.000000
1073.734747,0.510598,0.211544,-0.568408,0.609468,-2.910230,-17.032975,-2.910230,-0.339779,0.912989,0.225834,0.000000
1074.454891,0.511655,0.209211,-0.564703,0.612821,-2.916596,-17.028619,-2.916596,-0.339472,0.913020,0.226170,0.000000
1075.175035,0.512703,0.206874,-0.560978,0.616152,-2.922960,-17.024254,-2.922960,-0.339164,0.913051,0.226506,0.000000
1075.895179,0.513739,0.204531,-0.557233,0.619460,-2.929323,-17.019878,-2.929323,-0.338856,0.913082,0.226842,0.000000
1076.615323,0.514765,0.202183,-0.553469,0.622745,-2.935684,-17.015494,-2.935684,-0.338548,0.913113,0.227178,0.000000
1077.335467,0.515780,0.199830,-0.549686,0.626007,-2.942044,-17.011100,-2.942044,-0.338240,0.913143,0.227514,0.000000
1078.055611,0.516784,0.197471,-0.545883,0.629246,-2.948402,-17.006696,-2.948402,-0.337932,0.913174,0.227850,0.000000
1078.775755,0.517778,0.195108,-0.542061,0.632463,-2.954758,-17.002283,-2.954758,-0.337625,0.913204,0.228186,0.000000
1079.495899,0.518761,0.192739,-0.538220,0.635656,-2.961113,-16.997860,-2.961113,-0.337317,0.913233,0.228522,0.000000
1080.216043,0.519733,0.190365,-0.534360,0.638825,-2.967466,-16.993428,-2.967466,-0.337009,0.913263,0.228858,0.000000
1080.936187,0.520695,0.187986,-0.530481,0.641972,-2.973817,-16.988986,-2.973817,-0.336702,0.913292,0.229193,0.000000
1081.656331,0.521646,0.185603,-0.526584,0.645094,-2.980167,-16.984535,-2.980167,-0.336394,0.913321,0.229529,0.000000
1082.376475,0.522585,0.183214,-0.522668,0.648194,-2.986515,-16.980074,-2.986515,-0.336086,0.913350,0.229865,0.000000
1083.096619,0.523514,0.180821,-0.518734,0.651269,-2.992861,-16.975604,-2.992861,-0.335779,0.913379,0.230200,0.000000
1083.816763,0.524432,0.178423,-0.514782,0.654321,-2.999206,-16.971124,-2.999206,-0.335471,0.913407,0.230536,0.000000
1084.536907,0.525340,0.176020,-0.510812,0.657348,-3.005549,-16.966635,-3.005549,-0.335164,0.913435,0.230871,0.000000
1085.257051,0.526236,0.173612,-0.506824,0.660352,-3.011890,-16.962136,-3.011890,-0.334856,0.913463,0.231207,0.000000
1085.977195,0.527121,0.171200,-0.502818,0.663331,-3.018230,-16.957628,-3.018230,-0.334549,0.913491,0.231542,0.000000
1086.697339,0.527996,0.168783,-0.498794,0.666286,-3.024568,-16.953111,-3.024568,-0.334242,0.913518,0.231877,0.000000
1087.417483,0.528859,0.166361,-0.494754,0.669217,-3.030904,-16.948584,-3.030904,-0.333934,0.913545,0.232213,0.000000
1088.137628,0.529711,0.163936,-0.490695,0.672123,-3.037239,-16.944047,-3.037239,-0.333627,0.913572,0.232548,0.000000
1088.857772,0.530552,0.161505,-0.486620,0.675005,-3.043571,-16.939501,-3.043571,-0.333319,0.913599,0.232883,0.000000
1089.577916,0.531382,0.159070,-0.482528,0.677861,-3.049903,-16.934945,-3.049903,-0.333012,0.913626,0.233218,0.000000
1090.298060,0.532202,0.156631,-0.478419,0.680694,-3.056232,-16.930381,-3.056232,-0.332705,0.913652,0.233553,0.000000
1091.018204,0.533009,0.154188,-0.474293,0.683501,-3.062560,-16.925806,-3.062560,-0.332398,0.913678,0.233889,0.000000
1091.738348,0.533806,0.151740,-0.470150,0.686283,-3.068886,-16.921222,-3.068886,-0.332090,0.913704,0.234224,0.000000
1092.458492,0.534592,0.149289,-0.465992,0.689040,-3.075210,-16.916629,-3.075210,-0.331783,0.913730,0.234559,0.000000
1093.178636,0.535366,0.146833,-0.461817,0.691772,-3.081533,-16.912026,-3.081533,-0.331476,0.913755,0.234894,0.000000
1093.898780,0.536129,0.144373,-0.457626,0.694479,-3.087854,-16.907414,-3.087854,-0.331169,0.913780,0.235230,0.000000
1094.618924,0.536881,0.141909,-0.453418,0.697160,-3.094173,-16.902792,-3.094173,-0.330862,0.913805,0.235565,0.000000
1095.339068,0.537622,0.139440,-0.449196,0.699816,-3.100490,-16.898161,-3.100490,-0.330555,0.913830,0.235900,0.000000
1096.059212,0.538352,0.136968,-0.444957,0.702446,-3.106806,-16.893520,-3.106806,-0.330247,0.913854,0.236236,0.000000
1096.779356,0.539070,0.134493,-0.440703,0.705051,-3.113120,-16.888870,-3.113120,-0.329940,0.913878,0.236571,0.000000
1097.499500,0.539777,0.132013,-0.436434,0.707629,-3.119432,-16.884211,-3.119432,-0.329633,0.913902,0.236906,0.000000
1098.219644,0.540472,0.129529,-0.432149,0.710182,-3.125742,-16.879542,-3.125742,-0.329326,0.913926,0.237242,0.000000
1098.939788,0.541156,0.127042,-0.427850,0.712710,-3.132051,-16.874864,-3.132051,-0.329019,0.913949,0.237578,0.000000
1099.659932,0.541829,0.124551,-0.423536,0.715211,-3.138358,-16.870176,-3.138358,-0.328712,0.913972,0.237913,0.000000
1100.380076,0.542490,0.122057,-0.419207,0.717686,-3.144663,-16.865479,-3.144663,-0.328405,0.913995,0.238249,0.000000
1101.100220,0.543140,0.119559,-0.414863,0.720134,-3.150967,-16.860772,-3.150967,-0.328098,0.914018,0.238585,0.000000
1101.820364,0.543778,0.117057,-0.410505,0.722557,-3.157268,-16.856056,-3.157268,-0.327791,0.914041,0.238920,0.000000
1102.540508,0.544405,0.114552,-0.406133,0.724953,-3.163568,-16.851331,-3.163568,-0.327484,0.914063,0.239256,0.000000
1103.260652,0.545020,0.112043,-0.401747,0.727323,-3.169867,-16.846596,-3.169867,-0.327177,0.914085,0.239592,0.000000
1103.980796,0.545624,0.109531,-0.397347,0.729666,-3.176163,-16.841851,-3.176163,-0.326870,0.914106,0.239928,0.000000
1104.700940,0.546216,0.107016,-0.392933,0.731983,-3.182458,-16.837098,-3.182458,-0.326563,0.914128,0.240264,0.000000
1105.421084,0.546797,0.104498,-0.388505,0.734273,-3.188750,-16.832334,-3.188750,-0.326256,0.914149,0.240600,0.000000
1106.141228,0.547366,0.101976,-0.384064,0.736536,-3.195041,-16.827562,-3.195041,-0.325949,0.914170,0.240936,0.000000
1106.861372,0.547924,0.099451,-0.379610,0.738773,-3.201331,-16.822780,-3.201331,-0.325642,0.914191,0.241272,0.000000
1107.581516,0.548469,0.096923,-0.375143,0.740982,-3.207618,-16.817989,-3.207618,-0.325335,0.914211,0.241608,0.000000
1108.301660,0.549004,0.094392,-0.370663,0.743165,-3.213904,-16.813188,-3.213904,-0.325029,0.914232,0.241944,0.000000
1109.021804,0.549526,0.091858,-0.366170,0.745320,-3.220188,-16.808378,-3.220188,-0.324722,0.914252,0.242280,0.000000
1109.741948,0.550037,0.089321,-0.361665,0.747449,-3.226470,-16.803558,-3.226470,-0.324415,0.914272,0.242616,0.000000
1110.462092,0.550536,0.086782,-0.357147,0.749550,-3.232750,-16.798729,-3.232750,-0.324108,0.914291,0.242952,0.000000
1111.182236,0.551023,0.084239,-0.352617,0.751624,-3.239029,-16.793891,-3.239029,-0.323801,0.914310,0.243288,0.000000
1111.902380,0.551499,0.081693,-0.348075,0.753670,-3.245305,-16.789043,-3.245305,-0.323495,0.914330,0.243624,0.000000
1112.622525,0.551963,0.079145,-0.343520,0.755689,-3.251580,-16.784186,-3.251580,-0.323188,0.914348,0.243960,0.000000
1113.342669,0.552415,0.076595,-0.338954,0.757681,-3.257853,-16.779320,-3.257853,-0.322881,0.914367,0.244297,0.000000
1114.062813,0.552856,0.074041,-0.334377,0.759645,-3.264124,-16.774444,-3.264124,-0.322574,0.914385,0.244633,0.000000
1114.782957,0.553284,0.071485,-0.329788,0.761581,-3.270394,-16.769559,-3.270394,-0.322267,0.914404,0.244969,0.000000
1115.503101,0.553701,0.068927,-0.325187,0.763490,-3.276661,-16.764664,-3.276661,-0.321961,0.914421,0.245305,0.000000
1116.223245,0.554106,0.066366,-0.320576,0.765371,-3.282927,-16.759760,-3.282927,-0.321654,0.914439,0.245642,0.000000
1116.943389,0.554500,0.063802,-0.315953,0.767224,-3.289191,-16.754847,-3.289191,-0.321347,0.914457,0.245978,0.000000
1117.663533,0.554881,0.061237,-0.311320,0.769049,-3.295453,-16.749924,-3.295453,-0.321041,0.914474,0.246314,0.000000
1118.383677,0.555251,0.058669,-0.306676,0.770846,-3.301713,-16.744992,-3.301713,-0.320734,0.914491,0.246650,0.000000
1119.103821,0.555608,0.056098,-0.302022,0.772616,-3.307972,-16.740051,-3.307972,-0.320427,0.914507,0.246987,0.000000
1119.823965,0.555954,0.053526,-0.297358,0.774357,-3.314228,-16.735100,-3.314228,-0.320121,0.914524,0.247323,0.000000
1120.544109,0.556288,0.050951,-0.292683,0.776070,-3.320483,-16.730140,-3.320483,-0.319814,0.914540,0.247659,0.000000
1121.264253,0.556610,0.048375,-0.287998,0.777754,-3.326736,-16.725170,-3.326736,-0.319508,0.914556,0.247995,0.000000
1121.984397,0.556921,0.045796,-0.283304,0.779411,-3.332987,-16.720191,-3.332987,-0.319201,0.914572,0.248331,0.000000
1122.704541,0.557219,0.043216,-0.278600,0.781039,-3.339236,-16.715203,-3.339236,-0.318895,0.914588,0.248667,0.000000
1123.424685,0.557505,0.040633,-0.273887,0.782638,-3.345483,-16.710206,-3.345483,-0.318588,0.914603,0.249003,0.000000
1124.144829,0.557780,0.038049,-0.269164,0.784210,-3.351728,-16.705199,-3.351728,-0.318282,0.914618,0.249339,0.000000
1124.864973,0.558042,0.035462,-0.264433,0.785752,-3.357972,-16.700183,-3.357972,-0.317975,0.914633,0.249675,0.000000
1125.585117,0.558292,0.032874,-0.259692,0.787267,-3.364213,-16.695157,-3.364213,-0.317669,0.914648,0.250011,0.000000
1126.305261,0.558531,0.030285,-0.254943,0.788752,-3.370453,-16.690122,-3.370453,-0.317362,0.914663,0.250347,0.000000
1127.025405,0.558758,0.027694,-0.250185,0.790209,-3.376691,-16.685078,-3.376691,-0.317056,0.914677,0.250683,0.000000
1127.745549,0.558972,0.025101,-0.245419,0.791637,-3.382927,-16.680025,-3.382927,-0.316749,0.914691,0.251019,0.000000
1128.465693,0.559175,0.022506,-0.240644,0.793037,-3.389161,-16.674962,-3.389161,-0.316443,0.914705,0.251355,0.000000
1129.185837,0.559365,0.019910,-0.235862,0.794408,-3.395393,-16.669890,-3.395393,-0.316137,0.914718,0.251691,0.000000
1129.905981,0.559543,0.017313,-0.231072,0.795750,-3.401623,-16.664808,-3.401623,-0.315830,0.914731,0.252027,0.000000
1130.626125,0.559710,0.014715,-0.226273,0.797063,-3.407852,-16.659717,-3.407852,-0.315524,0.914745,0.252363,0.000000
1131.346269,0.559864,0.012115,-0.221468,0.798347,-3.414078,-16.654617,-3.414078,-0.315218,0.914757,0.252699,0.000000
1132.066413,0.560007,0.009514,-0.216655,0.799602,-3.420303,-16.649508,-3.420303,-0.314911,0.914770,0.253035,0.000000
1132.786557,0.560137,0.006911,-0.211835,0.800828,-3.426525,-16.644389,-3.426525,-0.314605,0.914782,0.253371,0.000000
1133.506701,0.560255,0.004308,-0.207008,0.802025,-3.432746,-16.639261,-3.432746,-0.314299,0.914795,0.253707,0.000000
1134.226845,0.560361,0.001703,-0.202174,0.803193,-3.438965,-16.634124,-3.438965,-0.313992,0.914806,0.254043,0.000000
1134.946989,0.560455,-0.000902,-0.197333,0.804331,-3.445182,-16.628977,-3.445182,-0.313686,0.914818,0.254379,0.000000
1135.667133,0.560537,-0.003509,-0.192486,0.805441,-3.451397,-16.623821,-3.451397,-0.313380,0.914830,0.254716,0.000000
1136.387277,0.560606,-0.006116,-0.187633,0.806521,-3.457610,-16.618656,-3.457610,-0.313073,0.914841,0.255052,0.000000
1137.107421,0.560664,-0.008725,-0.182773,0.807573,-3.463821,-16.613482,-3.463821,-0.312767,0.914852,0.255388,0.000000
1137.827566,0.560710,-0.011334,-0.177908,0.808595,-3.470030,-16.608298,-3.470030,-0.312461,0.914862,0.255724,0.000000
1138.547710,0.560743,-0.013944,-0.173037,0.809587,-3.476237,-16.603105,-3.476237,-0.312155,0.914873,0.256061,0.000000
1139.267854,0.560764,-0.016554,-0.168160,0.810550,-3.482443,-16.597903,-3.482443,-0.311848,0.914883,0.256397,0.000000
1139.987998,0.560773,-0.019165,-0.163278,0.811484,-3.488646,-16.592691,-3.488646,-0.311542,0.914893,0.256733,0.000000
1140.708142,0.560770,-0.021777,-0.158391,0.812389,-3.494847,-16.587470,-3.494847,-0.311236,0.914903,0.257070,0.000000
1141.428286,0.560755,-0.024389,-0.153498,0.813264,-3.501047,-16.582240,-3.501047,-0.310930,0.914912,0.257406,0.000000
1142.148430,0.560727,-0.027002,-0.148601,0.814109,-3.507244,-16.577001,-3.507244,-0.310623,0.914922,0.257742,0.000000
1142.868574,0.560687,-0.029615,-0.143699,0.814925,-3.513440,-16.571752,-3.513440,-0.310317,0.914931,0.258079,0.000000
1143.588718,0.560635,-0.032228,-0.138792,0.815712,-3.519633,-16.566494,-3.519633,-0.310011,0.914940,0.258415,0.000000
1144.308862,0.560571,-0.034842,-0.133881,0.816469,-3.525825,-16.561227,-3.525825,-0.309705,0.914948,0.258752,0.000000
1145.029006,0.560495,-0.037456,-0.128966,0.817197,-3.532015,-16.555950,-3.532015,-0.309399,0.914957,0.259088,0.000000
1145.749150,0.560406,-0.040070,-0.124047,0.817894,-3.538202,-16.550665,-3.538202,-0.309093,0.914965,0.259425,0.000000
1146.469294,0.560306,-0.042684,-0.119124,0.818563,-3.544388,-16.545370,-3.544388,-0.308786,0.914973,0.259762,0.000000
1147.189438,0.560193,-0.045298,-0.114197,0.819201,-3.550572,-16.540065,-3.550572,-0.308480,0.914980,0.260098,0.000000
1147.909582,0.560068,-0.047913,-0.109267,0.819810,-3.556753,-16.534752,-3.556753,-0.308174,0.914988,0.260435,0.000000
1148.629726,0.559931,-0.050527,-0.104334,0.820390,-3.562933,-16.529429,-3.562933,-0.307868,0.914995,0.260772,0.000000
1149.349870,0.559781,-0.053141,-0.099397,0.820939,-3.569111,-16.524097,-3.569111,-0.307562,0.915002,0.261108,0.000000
1150.070014,0.559619,-0.055755,-0.094458,0.821459,-3.575287,-16.518756,-3.575287,-0.307256,0.915008,0.261445,0.000000
1150.790158,0.559445,-0.058368,-0.089516,0.821949,-3.581460,-16.513406,-3.581460,-0.306950,0.915015,0.261781,0.000000
1151.510302,0.559259,-0.060982,-0.084571,0.822410,-3.587632,-16.508046,-3.587632,-0.306643,0.915021,0.262118,0.000000
1152.230446,0.559061,-0.063595,-0.079624,0.822841,-3.593802,-16.502677,-3.593802,-0.306337,0.915027,0.262455,0.000000
1152.950590,0.558850,-0.066207,-0.074675,0.823242,-3.599969,-16.497299,-3.599969,-0.306031,0.915033,0.262791,0.000000
1153.670734,0.558627,-0.068820,-0.069724,0.823613,-3.606135,-16.491912,-3.606135,-0.305725,0.915039,0.263128,0.000000
1154.390878,0.558392,-0.071431,-0.064771,0.823954,-3.612299,-16.486515,-3.612299,-0.305419,0.915044,0.263464,0.000000
1155.111022,0.558145,-0.074042,-0.059816,0.824266,-3.618461,-16.481110,-3.618461,-0.305113,0.915049,0.263800,0.000000
1155.831166,0.557886,-0.076653,-0.054860,0.824547,-3.624620,-16.475695,-3.624620,-0.304807,0.915054,0.264137,0.000000
1156.551310,0.557614,-0.079263,-0.049902,0.824799,-3.630778,-16.470271,-3.630778,-0.304501,0.915059,0.264473,0.000000
1157.271454,0.557330,-0.081872,-0.044943,0.825021,-3.636933,-16.464837,-3.636933,-0.304195,0.915064,0.264810,0.000000
1157.991598,0.557034,-0.084480,-0.039984,0.825214,-3.643087,-16.459395,-3.643087,-0.303889,0.915068,0.265146,0.000000
1158.711742,0.556726,-0.087088,-0.035023,0.825376,-3.649238,-16.453943,-3.649238,-0.303583,0.915072,0.265482,0.000000
1159.431886,0.556405,-0.089694,-0.030062,0.825509,-3.655388,-16.448482,-3.655388,-0.303277,0.915076,0.265819,0.000000
1160.152030,0.556072,-0.092300,-0.025101,0.825611,-3.661535,-16.443012,-3.661535,-0.302971,0.915079,0.266155,0.000000
1160.872174,0.555727,-0.094904,-0.020139,0.825684,-3.667681,-16.437532,-3.667681,-0.302665,0.915083,0.266491,0.000000
1161.592318,0.555370,-0.097508,-0.015178,0.825727,-3.673824,-16.432044,-3.673824,-0.302359,0.915086,0.266828,0.000000
1162.312462,0.555001,-0.100110,-0.010216,0.825741,-3.679965,-16.426546,-3.679965,-0.302053,0.915089,0.267164,0.000000
1163.032607,0.554619,-0.102711,-0.005255,0.825724,-3.686105,-16.421039,-3.686105,-0.301747,0.915091,0.267500,0.000000
1163.752751,0.554225,-0.105311,-0.000294,0.825678,-3.692242,-16.415523,-3.692242,-0.301441,0.915094,0.267837,0.000000
1164.472895,0.553819,-0.107909,0.004666,0.825601,-3.698377,-16.409998,-3.698377,-0.301135,0.915096,0.268173,0.000000
1165.193039,0.553401,-0.110506,0.009625,0.825495,-3.704510,-16.404464,-3.704510,-0.300830,0.915098,0.268509,0.000000
1165.913183,0.552971,-0.113102,0.014583,0.825360,-3.710641,-16.398920,-3.710641,-0.300524,0.915100,0.268846,0.000000
1166.633327,0.552528,-0.115696,0.019541,0.825194,-3.716770,-16.393367,-3.716770,-0.300218,0.915101,0.269182,0.000000
1167.353471,0.552073,-0.118289,0.024496,0.824999,-3.722897,-16.387805,-3.722897,-0.299912,0.915102,0.269519,0.000000
1168.073615,0.551606,-0.120880,0.029450,0.824773,-3.729021,-16.382234,-3.729021,-0.299606,0.915104,0.269855,0.000000
1168.793759,0.551127,-0.123470,0.034403,0.824518,-3.735144,-16.376654,-3.735144,-0.299300,0.915104,0.270192,0.000000
1169.513903,0.550636,-0.126057,0.039353,0.824234,-3.741265,-16.371065,-3.741265,-0.298994,0.915105,0.270529,0.000000
1170.234047,0.550132,-0.128643,0.044302,0.823919,-3.747383,-16.365466,-3.747383,-0.298688,0.915105,0.270865,0.000000
