Altitude,Heat Capacity Ratio,Sound Speed
m,-,m/s
166530,1.4,606.836789
166540,1.4,606.8650887
166550,1.4,606.8933841
166560,1.4,606.9216755
166570,1.4,606.9499627
166580,1.4,606.9782458
166590,1.4,607.0065248
166600,1.4,607.0347997
166610,1.4,607.0630704
166620,1.4,607.091337
166630,1.4,607.1195995
166640,1.4,607.1478578
166650,1.4,607.176112
166660,1.4,607.2043621
166670,1.4,607.2326081
166680,1.4,607.26085
166690,1.4,607.2890878
166700,1.4,607.3173214
166710,1.4,607.3455509
166720,1.4,607.3737763
166730,1.4,607.4019976
166740,1.4,607.4302148
166750,1.4,607.4584279
166760,1.4,607.4866368
166770,1.4,607.5148417
166780,1.4,607.5430424
166790,1.4,607.5712391
166800,1.4,607.5994316
166810,1.4,607.62762
166820,1.4,607.6558043
166830,1.4,607.6839846
166840,1.4,607.7121607
166850,1.4,607.7403327
166860,1.4,607.7685006
166870,1.4,607.7966644
166880,1.4,607.8248241
166890,1.4,607.8529798
166900,1.4,607.8811313
166910,1.4,607.9092787
166920,1.4,607.937422
166930,1.4,607.9655613
166940,1.4,607.9936964
166950,1.4,608.0218275
166960,1.4,608.0499544
166970,1.4,608.0780773
166980,1.4,608.1061961
166990,1.4,608.1343108
167000,1.4,608.1624214
167010,1.4,608.190528
167020,1.4,608.2186304
167030,1.4,608.2467288
167040,1.4,608.274823
167050,1.4,608.3029132
167060,1.4,608.3309994
167070,1.4,608.3590814
167080,1.4,608.3871594
167090,1.4,608.4152333
167100,1.4,608.4433031
167110,1.4,608.4713688
167120,1.4,608.4994305
167130,1.4,608.527488
167140,1.4,608.5555416
167150,1.4,608.583591
167160,1.4,608.6116364
167170,1.4,608.6396777
167180,1.4,608.6677149
167190,1.4,608.6957481
167200,1.4,608.7237772
167210,1.4,608.7518022
167220,1.4,608.7798232
167230,1.4,608.8078401
167240,1.4,608.8358529
167250,1.4,608.8638617
167260,1.4,608.8918665
167270,1.4,608.9198671
167280,1.4,608.9478637
167290,1.4,608.9758563
167300,1.4,609.0038448
167310,1.4,609.0318292
167320,1.4,609.0598096
167330,1.4,609.0877859
167340,1.4,609.1157582
167350,1.4,609.1437264
167360,1.4,609.1716906
167370,1.4,609.1996507
167380,1.4,609.2276068
167390,1.4,609.2555589
167400,1.4,609.2835068
167410,1.4,609.3114508
167420,1.4,609.3393907
167430,1.4,609.3673265
167440,1.4,609.3952583
167450,1.4,609.4231861
167460,1.4,609.4511098
167470,1.4,609.4790295
167480,1.4,609.5069452
167490,1.4,609.5348568
167500,1.4,609.5627644
167510,1.4,609.5906679
167520,1.4,609.6185674
167530,1.4,609.6464629
167540,1.4,609.6743543
167550,1.4,609.7022417
167560,1.4,609.7301251
167570,1.4,609.7580045
167580,1.4,609.7858798
167590,1.4,609.8137511
167600,1.4,609.8416183
167610,1.4,609.8694816
167620,1.4,609.8973408
167630,1.4,609.925196
167640,1.4,609.9530472
167650,1.4,609.9808943
167660,1.4,610.0087374
167670,1.4,610.0365765
167680,1.4,610.0644116
167690,1.4,610.0922427
167700,1.4,610.1200698
167710,1.4,610.1478928
167720,1.4,610.1757118
167730,1.4,610.2035268
167740,1.4,610.2313378
167750,1.4,610.2591448
167760,1.4,610.2869478
167770,1.4,610.3147467
167780,1.4,610.3425417
167790,1.4,610.3703326
167800,1.4,610.3981196
167810,1.4,610.4259025
167820,1.4,610.4536814
167830,1.4,610.4814564
167840,1.4,610.5092273
167850,1.4,610.5369942
167860,1.4,610.5647571
167870,1.4,610.592516
167880,1.4,610.6202709
167890,1.4,610.6480219
167900,1.4,610.6757688
167910,1.4,610.7035117
167920,1.4,610.7312506
167930,1.4,610.7589856
167940,1.4,610.7867165
167950,1.4,610.8144435
167960,1.4,610.8421664
167970,1.4,610.8698854
167980,1.4,610.8976004
167990,1.4,610.9253113
168000,1.4,610.9530183
168010,1.4,610.9807214
168020,1.4,611.0084204
168030,1.4,611.0361154
168040,1.4,611.0638065
168050,1.4,611.0914936
168060,1.4,611.1191767
168070,1.4,611.1468558
168080,1.4,611.1745309
168090,1.4,611.2022021
168100,1.4,611.2298692
168110,1.4,611.2575324
168120,1.4,611.2851917
168130,1.4,611.3128469
168140,1.4,611.3404982
168150,1.4,611.3681455
168160,1.4,611.3957888
168170,1.4,611.4234282
168180,1.4,611.4510635
168190,1.4,611.478695
168200,1.4,611.5063224
168210,1.4,611.5339459
168220,1.4,611.5615654
168230,1.4,611.589181
168240,1.4,611.6167925
168250,1.4,611.6444002
168260,1.4,611.6720038
168270,1.4,611.6996035
168280,1.4,611.7271993
168290,1.4,611.754791
168300,1.4,611.7823789
168310,1.4,611.8099627
168320,1.4,611.8375426
168330,1.4,611.8651186
168340,1.4,611.8926906
168350,1.4,611.9202586
168360,1.4,611.9478227
168370,1.4,611.9753828
168380,1.4,612.002939
168390,1.4,612.0304912
168400,1.4,612.0580395
168410,1.4,612.0855838
168420,1.4,612.1131242
168430,1.4,612.1406607
168440,1.4,612.1681932
168450,1.4,612.1957217
168460,1.4,612.2232463
168470,1.4,612.250767
168480,1.4,612.2782837
168490,1.4,612.3057965
168500,1.4,612.3333053
168510,1.4,612.3608102
168520,1.4,612.3883112
168530,1.4,612.4158082
168540,1.4,612.4433013
168550,1.4,612.4707905
168560,1.4,612.4982757
168570,1.4,612.525757
168580,1.4,612.5532343
168590,1.4,612.5807078
168600,1.4,612.6081773
168610,1.4,612.6356428
168620,1.4,612.6631045
168630,1.4,612.6905622
168640,1.4,612.718016
168650,1.4,612.7454658
168660,1.4,612.7729118
168670,1.4,612.8003538
168680,1.4,612.8277919
168690,1.4,612.855226
168700,1.4,612.8826563
168710,1.4,612.9100826
168720,1.4,612.937505
168730,1.4,612.9649235
168740,1.4,612.9923381
168750,1.4,613.0197487
168760,1.4,613.0471555
168770,1.4,613.0745583
168780,1.4,613.1019572
168790,1.4,613.1293522
168800,1.4,613.1567433
168810,1.4,613.1841305
168820,1.4,613.2115138
168830,1.4,613.2388931
168840,1.4,613.2662686
168850,1.4,613.2936401
168860,1.4,613.3210078
168870,1.4,613.3483715
168880,1.4,613.3757313
168890,1.4,613.4030873
168900,1.4,613.4304393
168910,1.4,613.4577874
168920,1.4,613.4851317
168930,1.4,613.512472
168940,1.4,613.5398084
168950,1.4,613.567141
168960,1.4,613.5944696
168970,1.4,613.6217943
168980,1.4,613.6491152
168990,1.4,613.6764321
169000,1.4,613.7037452
169010,1.4,613.7310544
169020,1.4,613.7583596
169030,1.4,613.785661
169040,1.4,613.8129585
169050,1.4,613.8402521
169060,1.4,613.8675419
169070,1.4,613.8948277
169080,1.4,613.9221097
169090,1.4,613.9493877
169100,1.4,613.9766619
169110,1.4,614.0039322
169120,1.4,614.0311986
169130,1.4,614.0584612
169140,1.4,614.0857198
169150,1.4,614.1129746
169160,1.4,614.1402255
169170,1.4,614.1674726
169180,1.4,614.1947157
169190,1.4,614.221955
169200,1.4,614.2491904
169210,1.4,614.2764219
169220,1.4,614.3036496
169230,1.4,614.3308734
169240,1.4,614.3580933
169250,1.4,614.3853093
169260,1.4,614.4125215
169270,1.4,614.4397298
169280,1.4,614.4669343
169290,1.4,614.4941349
169300,1.4,614.5213316
169310,1.4,614.5485244
169320,1.4,614.5757134
169330,1.4,614.6028986
169340,1.4,614.6300798
169350,1.4,614.6572572
169360,1.4,614.6844308
169370,1.4,614.7116005
169380,1.4,614.7387663
169390,1.4,614.7659283
169400,1.4,614.7930864
169410,1.4,614.8202407
169420,1.4,614.8473911
169430,1.4,614.8745376
169440,1.4,614.9016803
169450,1.4,614.9288192
169460,1.4,614.9559542
169470,1.4,614.9830853
169480,1.4,615.0102127
169490,1.4,615.0373361
169500,1.4,615.0644557
169510,1.4,615.0915715
169520,1.4,615.1186834
169530,1.4,615.1457915
169540,1.4,615.1728958
169550,1.4,615.1999961
169560,1.4,615.2270927
169570,1.4,615.2541854
169580,1.4,615.2812743
169590,1.4,615.3083593
169600,1.4,615.3354405
169610,1.4,615.3625179
169620,1.4,615.3895914
169630,1.4,615.4166611
169640,1.4,615.443727
169650,1.4,615.470789
169660,1.4,615.4978472
169670,1.4,615.5249016
169680,1.4,615.5519521
169690,1.4,615.5789989
169700,1.4,615.6060417
169710,1.4,615.6330808
169720,1.4,615.660116
169730,1.4,615.6871474
169740,1.4,615.714175
169750,1.4,615.7411988
169760,1.4,615.7682187
169770,1.4,615.7952348
169780,1.4,615.8222471
169790,1.4,615.8492556
169800,1.4,615.8762602
169810,1.4,615.9032611
169820,1.4,615.9302581
169830,1.4,615.9572513
169840,1.4,615.9842407
169850,1.4,616.0112262
169860,1.4,616.038208
169870,1.4,616.0651859
169880,1.4,616.0921601
169890,1.4,616.1191304
169900,1.4,616.1460969
169910,1.4,616.1730596
169920,1.4,616.2000185
169930,1.4,616.2269736
169940,1.4,616.2539249
169950,1.4,616.2808724
169960,1.4,616.307816
169970,1.4,616.3347559
169980,1.4,616.361692
169990,1.4,616.3886242
170000,1.4,616.4155527
170010,1.4,616.4424774
170020,1.4,616.4693982
170030,1.4,616.4963153
170040,1.4,616.5232286
170050,1.4,616.5501381
170060,1.4,616.5770437
170070,1.4,616.6039456
170080,1.4,616.6308437
170090,1.4,616.657738
170100,1.4,616.6846285
170110,1.4,616.7115152
170120,1.4,616.7383982
170130,1.4,616.7652773
170140,1.4,616.7921526
170150,1.4,616.8190242
170160,1.4,616.845892
170170,1.4,616.872756
170180,1.4,616.8996162
170190,1.4,616.9264726
170200,1.4,616.9533252
170210,1.4,616.9801741
170220,1.4,617.0070192
170230,1.4,617.0338605
170240,1.4,617.060698
170250,1.4,617.0875317
170260,1.4,617.1143617
170270,1.4,617.1411879
170280,1.4,617.1680103
170290,1.4,617.1948289
170300,1.4,617.2216438
170310,1.4,617.2484549
170320,1.4,617.2752622
170330,1.4,617.3020657
170340,1.4,617.3288655
170350,1.4,617.3556615
170360,1.4,617.3824537
170370,1.4,617.4092422
170380,1.4,617.4360269
170390,1.4,617.4628079
170400,1.4,617.489585
170410,1.4,617.5163584
170420,1.4,617.5431281
170430,1.4,617.569894
170440,1.4,617.5966561
170450,1.4,617.6234144
170460,1.4,617.650169
170470,1.4,617.6769199
170480,1.4,617.703667
170490,1.4,617.7304103
170500,1.4,617.7571499
170510,1.4,617.7838857
170520,1.4,617.8106178
170530,1.4,617.8373461
170540,1.4,617.8640706
170550,1.4,617.8907914
170560,1.4,617.9175085
170570,1.4,617.9442218
170580,1.4,617.9709313
170590,1.4,617.9976371
170600,1.4,618.0243392
170610,1.4,618.0510375
170620,1.4,618.0777321
170630,1.4,618.1044229
170640,1.4,618.13111
170650,1.4,618.1577933
170660,1.4,618.1844729
170670,1.4,618.2111488
170680,1.4,618.2378209
170690,1.4,618.2644893
170700,1.4,618.2911539
170710,1.4,618.3178148
170720,1.4,618.344472
170730,1.4,618.3711254
170740,1.4,618.3977751
170750,1.4,618.4244211
170760,1.4,618.4510633
170770,1.4,618.4777018
170780,1.4,618.5043365
170790,1.4,618.5309676
170800,1.4,618.5575949
170810,1.4,618.5842185
170820,1.4,618.6108383
170830,1.4,618.6374544
170840,1.4,618.6640668
170850,1.4,618.6906755
170860,1.4,618.7172804
170870,1.4,618.7438816
170880,1.4,618.7704791
170890,1.4,618.7970729
170900,1.4,618.823663
170910,1.4,618.8502493
170920,1.4,618.8768319
170930,1.4,618.9034108
170940,1.4,618.929986
170950,1.4,618.9565575
170960,1.4,618.9831252
170970,1.4,619.0096893
170980,1.4,619.0362496
170990,1.4,619.0628062
171000,1.4,619.0893591
171010,1.4,619.1159083
171020,1.4,619.1424537
171030,1.4,619.1689955
171040,1.4,619.1955336
171050,1.4,619.2220679
171060,1.4,619.2485986
171070,1.4,619.2751255
171080,1.4,619.3016487
171090,1.4,619.3281683
171100,1.4,619.3546841
171110,1.4,619.3811962
171120,1.4,619.4077046
171130,1.4,619.4342093
171140,1.4,619.4607104
171150,1.4,619.4872077
171160,1.4,619.5137013
171170,1.4,619.5401912
171180,1.4,619.5666775
171190,1.4,619.59316
171200,1.4,619.6196388
171210,1.4,619.646114
171220,1.4,619.6725854
171230,1.4,619.6990532
171240,1.4,619.7255173
171250,1.4,619.7519776
171260,1.4,619.7784343
171270,1.4,619.8048873
171280,1.4,619.8313366
171290,1.4,619.8577823
171300,1.4,619.8842242
171310,1.4,619.9106625
171320,1.4,619.937097
171330,1.4,619.9635279
171340,1.4,619.9899551
171350,1.4,620.0163786
171360,1.4,620.0427985
171370,1.4,620.0692146
171380,1.4,620.0956271
171390,1.4,620.1220359
171400,1.4,620.1484411
171410,1.4,620.1748425
171420,1.4,620.2012403
171430,1.4,620.2276344
171440,1.4,620.2540248
171450,1.4,620.2804116
171460,1.4,620.3067946
171470,1.4,620.333174
171480,1.4,620.3595498
171490,1.4,620.3859219
171500,1.4,620.4122903
171510,1.4,620.438655
171520,1.4,620.4650161
171530,1.4,620.4913735
171540,1.4,620.5177272
171550,1.4,620.5440773
171560,1.4,620.5704237
171570,1.4,620.5967664
171580,1.4,620.6231055
171590,1.4,620.6494409
171600,1.4,620.6757727
171610,1.4,620.7021008
171620,1.4,620.7284252
171630,1.4,620.754746
171640,1.4,620.7810631
171650,1.4,620.8073766
171660,1.4,620.8336864
171670,1.4,620.8599926
171680,1.4,620.8862951
171690,1.4,620.9125939
171700,1.4,620.9388891
171710,1.4,620.9651807
171720,1.4,620.9914686
171730,1.4,621.0177529
171740,1.4,621.0440335
171750,1.4,621.0703104
171760,1.4,621.0965837
171770,1.4,621.1228534
171780,1.4,621.1491194
171790,1.4,621.1753818
171800,1.4,621.2016405
171810,1.4,621.2278956
171820,1.4,621.2541471
171830,1.4,621.2803949
171840,1.4,621.3066391
171850,1.4,621.3328796
171860,1.4,621.3591165
171870,1.4,621.3853497
171880,1.4,621.4115794
171890,1.4,621.4378053
171900,1.4,621.4640277
171910,1.4,621.4902464
171920,1.4,621.5164615
171930,1.4,621.5426729
171940,1.4,621.5688808
171950,1.4,621.595085
171960,1.4,621.6212855
171970,1.4,621.6474824
171980,1.4,621.6736757
171990,1.4,621.6998654
172000,1.4,621.7260515
172010,1.4,621.7522339
172020,1.4,621.7784127
172030,1.4,621.8045879
172040,1.4,621.8307594
172050,1.4,621.8569273
172060,1.4,621.8830917
172070,1.4,621.9092523
172080,1.4,621.9354094
172090,1.4,621.9615629
172100,1.4,621.9877127
172110,1.4,622.0138589
172120,1.4,622.0400015
172130,1.4,622.0661405
172140,1.4,622.0922759
172150,1.4,622.1184076
172160,1.4,622.1445358
172170,1.4,622.1706603
172180,1.4,622.1967812
172190,1.4,622.2228985
172200,1.4,622.2490122
172210,1.4,622.2751223
172220,1.4,622.3012288
172230,1.4,622.3273317
172240,1.4,622.3534309
172250,1.4,622.3795266
172260,1.4,622.4056187
172270,1.4,622.4317071
172280,1.4,622.457792
172290,1.4,622.4838732
172300,1.4,622.5099509
172310,1.4,622.5360249
172320,1.4,622.5620954
172330,1.4,622.5881622
172340,1.4,622.6142255
172350,1.4,622.6402851
172360,1.4,622.6663412
172370,1.4,622.6923937
172380,1.4,622.7184425
172390,1.4,622.7444878
172400,1.4,622.7705295
172410,1.4,622.7965676
172420,1.4,622.8226021
172430,1.4,622.848633
172440,1.4,622.8746603
172450,1.4,622.9006841
172460,1.4,622.9267042
172470,1.4,622.9527208
172480,1.4,622.9787338
172490,1.4,623.0047431
172500,1.4,623.030749
172510,1.4,623.0567512
172520,1.4,623.0827498
172530,1.4,623.1087449
172540,1.4,623.1347363
172550,1.4,623.1607242
172560,1.4,623.1867085
172570,1.4,623.2126893
172580,1.4,623.2386664
172590,1.4,623.26464
172600,1.4,623.29061
172610,1.4,623.3165765
172620,1.4,623.3425393
172630,1.4,623.3684986
172640,1.4,623.3944543
172650,1.4,623.4204064
172660,1.4,623.446355
172670,1.4,623.4723
172680,1.4,623.4982414
172690,1.4,623.5241793
172700,1.4,623.5501136
172710,1.4,623.5760443
172720,1.4,623.6019714
172730,1.4,623.627895
172740,1.4,623.6538151
172750,1.4,623.6797315
172760,1.4,623.7056444
172770,1.4,623.7315537
172780,1.4,623.7574595
172790,1.4,623.7833617
172800,1.4,623.8092604
172810,1.4,623.8351555
172820,1.4,623.861047
172830,1.4,623.886935
172840,1.4,623.9128194
172850,1.4,623.9387003
172860,1.4,623.9645776
172870,1.4,623.9904514
172880,1.4,624.0163216
172890,1.4,624.0421882
172900,1.4,624.0680513
172910,1.4,624.0939109
172920,1.4,624.1197669
172930,1.4,624.1456193
172940,1.4,624.1714682
172950,1.4,624.1973136
172960,1.4,624.2231554
172970,1.4,624.2489937
172980,1.4,624.2748284
172990,1.4,624.3006595
173000,1.4,624.3264872
173010,1.4,624.3523113
173020,1.4,624.3781318
173030,1.4,624.4039488
173040,1.4,624.4297623
173050,1.4,624.4555722
173060,1.4,624.4813786
173070,1.4,624.5071814
173080,1.4,624.5329808
173090,1.4,624.5587765
173100,1.4,624.5845688
173110,1.4,624.6103575
173120,1.4,624.6361427
173130,1.4,624.6619243
173140,1.4,624.6877024
173150,1.4,624.713477
173160,1.4,624.739248
173170,1.4,624.7650156
173180,1.4,624.7907795
173190,1.4,624.81654
173200,1.4,624.8422969
173210,1.4,624.8680504
173220,1.4,624.8938002
173230,1.4,624.9195466
173240,1.4,624.9452894
173250,1.4,624.9710287
173260,1.4,624.9967645
173270,1.4,625.0224968
173280,1.4,625.0482255
173290,1.4,625.0739508
173300,1.4,625.0996725
173310,1.4,625.1253907
173320,1.4,625.1511053
173330,1.4,625.1768165
173340,1.4,625.2025241
173350,1.4,625.2282283
173360,1.4,625.2539289
173370,1.4,625.279626
173380,1.4,625.3053195
173390,1.4,625.3310096
173400,1.4,625.3566962
173410,1.4,625.3823792
173420,1.4,625.4080588
173430,1.4,625.4337348
173440,1.4,625.4594073
173450,1.4,625.4850763
173460,1.4,625.5107419
173470,1.4,625.5364039
173480,1.4,625.5620624
173490,1.4,625.5877174
173500,1.4,625.6133689
173510,1.4,625.6390169
173520,1.4,625.6646613
173530,1.4,625.6903023
173540,1.4,625.7159398
173550,1.4,625.7415738
173560,1.4,625.7672043
173570,1.4,625.7928313
173580,1.4,625.8184548
173590,1.4,625.8440748
173600,1.4,625.8696913
173610,1.4,625.8953043
173620,1.4,625.9209139
173630,1.4,625.9465199
173640,1.4,625.9721224
173650,1.4,625.9977215
173660,1.4,626.023317
173670,1.4,626.0489091
173680,1.4,626.0744977
173690,1.4,626.1000828
173700,1.4,626.1256644
173710,1.4,626.1512425
173720,1.4,626.1768171
173730,1.4,626.2023883
173740,1.4,626.2279559
173750,1.4,626.2535201
173760,1.4,626.2790808
173770,1.4,626.304638
173780,1.4,626.3301918
173790,1.4,626.355742
173800,1.4,626.3812888
173810,1.4,626.4068321
173820,1.4,626.4323719
173830,1.4,626.4579083
173840,1.4,626.4834412
173850,1.4,626.5089706
173860,1.4,626.5344965
173870,1.4,626.5600189
173880,1.4,626.5855379
173890,1.4,626.6110534
173900,1.4,626.6365654
173910,1.4,626.662074
173920,1.4,626.6875791
173930,1.4,626.7130807
173940,1.4,626.7385789
173950,1.4,626.7640735
173960,1.4,626.7895648
173970,1.4,626.8150525
173980,1.4,626.8405368
173990,1.4,626.8660176
174000,1.4,626.891495
174010,1.4,626.9169689
174020,1.4,626.9424393
174030,1.4,626.9679063
174040,1.4,626.9933698
174050,1.4,627.0188299
174060,1.4,627.0442865
174070,1.4,627.0697396
174080,1.4,627.0951893
174090,1.4,627.1206356
174100,1.4,627.1460783
174110,1.4,627.1715177
174120,1.4,627.1969535
174130,1.4,627.2223859
174140,1.4,627.2478149
174150,1.4,627.2732404
174160,1.4,627.2986625
174170,1.4,627.3240811
174180,1.4,627.3494962
174190,1.4,627.374908
174200,1.4,627.4003162
174210,1.4,627.425721
174220,1.4,627.4511224
174230,1.4,627.4765203
174240,1.4,627.5019148
174250,1.4,627.5273059
174260,1.4,627.5526934
174270,1.4,627.5780776
174280,1.4,627.6034583
174290,1.4,627.6288356
174300,1.4,627.6542094
174310,1.4,627.6795798
174320,1.4,627.7049468
174330,1.4,627.7303103
174340,1.4,627.7556704
174350,1.4,627.781027
174360,1.4,627.8063802
174370,1.4,627.83173
174380,1.4,627.8570763
174390,1.4,627.8824193
174400,1.4,627.9077587
174410,1.4,627.9330948
174420,1.4,627.9584274
174430,1.4,627.9837566
174440,1.4,628.0090823
174450,1.4,628.0344047
174460,1.4,628.0597236
174470,1.4,628.0850391
174480,1.4,628.1103511
174490,1.4,628.1356597
174500,1.4,628.1609649
174510,1.4,628.1862667
174520,1.4,628.2115651
174530,1.4,628.23686
174540,1.4,628.2621515
174550,1.4,628.2874396
174560,1.4,628.3127243
174570,1.4,628.3380055
174580,1.4,628.3632834
174590,1.4,628.3885578
174600,1.4,628.4138288
174610,1.4,628.4390964
174620,1.4,628.4643606
174630,1.4,628.4896213
174640,1.4,628.5148787
174650,1.4,628.5401326
174660,1.4,628.5653831
174670,1.4,628.5906302
174680,1.4,628.6158739
174690,1.4,628.6411142
174700,1.4,628.6663511
174710,1.4,628.6915846
174720,1.4,628.7168146
174730,1.4,628.7420413
174740,1.4,628.7672646
174750,1.4,628.7924844
174760,1.4,628.8177009
174770,1.4,628.8429139
174780,1.4,628.8681235
174790,1.4,628.8933298
174800,1.4,628.9185326
174810,1.4,628.9437321
174820,1.4,628.9689281
174830,1.4,628.9941207
174840,1.4,629.01931
174850,1.4,629.0444958
174860,1.4,629.0696783
174870,1.4,629.0948573
174880,1.4,629.120033
174890,1.4,629.1452052
174900,1.4,629.1703741
174910,1.4,629.1955396
174920,1.4,629.2207017
174930,1.4,629.2458604
174940,1.4,629.2710157
174950,1.4,629.2961676
174960,1.4,629.3213161
174970,1.4,629.3464612
174980,1.4,629.371603
174990,1.4,629.3967414
175000,1.4,629.4218763
175010,1.4,629.4470079
175020,1.4,629.4721361
175030,1.4,629.497261
175040,1.4,629.5223824
175050,1.4,629.5475005
175060,1.4,629.5726152
175070,1.4,629.5977265
175080,1.4,629.6228344
175090,1.4,629.6479389
175100,1.4,629.6730401
175110,1.4,629.6981379
175120,1.4,629.7232323
175130,1.4,629.7483233
175140,1.4,629.773411
175150,1.4,629.7984953
175160,1.4,629.8235762
175170,1.4,629.8486537
175180,1.4,629.8737279
175190,1.4,629.8987987
175200,1.4,629.9238661
175210,1.4,629.9489301
175220,1.4,629.9739908
175230,1.4,629.9990482
175240,1.4,630.0241021
175250,1.4,630.0491527
175260,1.4,630.0741999
175270,1.4,630.0992438
175280,1.4,630.1242842
175290,1.4,630.1493214
175300,1.4,630.1743551
175310,1.4,630.1993855
175320,1.4,630.2244126
175330,1.4,630.2494362
175340,1.4,630.2744566
175350,1.4,630.2994735
175360,1.4,630.3244871
175370,1.4,630.3494974
175380,1.4,630.3745042
175390,1.4,630.3995078
175400,1.4,630.4245079
175410,1.4,630.4495048
175420,1.4,630.4744982
175430,1.4,630.4994883
175440,1.4,630.5244751
175450,1.4,630.5494585
175460,1.4,630.5744386
175470,1.4,630.5994153
175480,1.4,630.6243886
175490,1.4,630.6493586
175500,1.4,630.6743253
175510,1.4,630.6992886
175520,1.4,630.7242486
175530,1.4,630.7492052
175540,1.4,630.7741585
175550,1.4,630.7991084
175560,1.4,630.824055
175570,1.4,630.8489983
175580,1.4,630.8739382
175590,1.4,630.8988747
175600,1.4,630.9238079
175610,1.4,630.9487378
175620,1.4,630.9736644
175630,1.4,630.9985876
175640,1.4,631.0235075
175650,1.4,631.048424
175660,1.4,631.0733372
175670,1.4,631.098247
175680,1.4,631.1231536
175690,1.4,631.1480568
175700,1.4,631.1729566
175710,1.4,631.1978532
175720,1.4,631.2227464
175730,1.4,631.2476362
175740,1.4,631.2725228
175750,1.4,631.297406
175760,1.4,631.3222858
175770,1.4,631.3471624
175780,1.4,631.3720356
175790,1.4,631.3969055
175800,1.4,631.4217721
175810,1.4,631.4466353
175820,1.4,631.4714953
175830,1.4,631.4963519
175840,1.4,631.5212051
175850,1.4,631.5460551
175860,1.4,631.5709017
175870,1.4,631.595745
175880,1.4,631.620585
175890,1.4,631.6454217
175900,1.4,631.6702551
175910,1.4,631.6950851
175920,1.4,631.7199118
175930,1.4,631.7447352
175940,1.4,631.7695553
175950,1.4,631.7943721
175960,1.4,631.8191856
175970,1.4,631.8439957
175980,1.4,631.8688026
175990,1.4,631.8936061
176000,1.4,631.9184063
176010,1.4,631.9432032
176020,1.4,631.9679968
176030,1.4,631.9927871
176040,1.4,632.0175741
176050,1.4,632.0423578
176060,1.4,632.0671382
176070,1.4,632.0919152
176080,1.4,632.116689
176090,1.4,632.1414594
176100,1.4,632.1662266
176110,1.4,632.1909904
176120,1.4,632.215751
176130,1.4,632.2405082
176140,1.4,632.2652622
176150,1.4,632.2900128
176160,1.4,632.3147602
176170,1.4,632.3395042
176180,1.4,632.364245
176190,1.4,632.3889824
176200,1.4,632.4137166
176210,1.4,632.4384475
176220,1.4,632.463175
176230,1.4,632.4878993
176240,1.4,632.5126203
176250,1.4,632.537338
176260,1.4,632.5620524
176270,1.4,632.5867635
176280,1.4,632.6114713
176290,1.4,632.6361758
176300,1.4,632.6608771
176310,1.4,632.685575
176320,1.4,632.7102697
176330,1.4,632.7349611
176340,1.4,632.7596492
176350,1.4,632.784334
176360,1.4,632.8090155
176370,1.4,632.8336937
176380,1.4,632.8583687
176390,1.4,632.8830404
176400,1.4,632.9077088
176410,1.4,632.9323739
176420,1.4,632.9570357
176430,1.4,632.9816943
176440,1.4,633.0063495
176450,1.4,633.0310015
176460,1.4,633.0556502
176470,1.4,633.0802957
176480,1.4,633.1049379
176490,1.4,633.1295768
176500,1.4,633.1542124
176510,1.4,633.1788447
176520,1.4,633.2034738
176530,1.4,633.2280996
176540,1.4,633.2527221
176550,1.4,633.2773414
176560,1.4,633.3019574
176570,1.4,633.3265701
176580,1.4,633.3511796
176590,1.4,633.3757857
176600,1.4,633.4003887
176610,1.4,633.4249883
176620,1.4,633.4495847
176630,1.4,633.4741778
176640,1.4,633.4987677
176650,1.4,633.5233543
176660,1.4,633.5479376
176670,1.4,633.5725177
176680,1.4,633.5970945
176690,1.4,633.621668
176700,1.4,633.6462383
176710,1.4,633.6708054
176720,1.4,633.6953691
176730,1.4,633.7199297
176740,1.4,633.7444869
176750,1.4,633.7690409
176760,1.4,633.7935917
176770,1.4,633.8181392
176780,1.4,633.8426834
176790,1.4,633.8672244
176800,1.4,633.8917621
176810,1.4,633.9162966
176820,1.4,633.9408278
176830,1.4,633.9653558
176840,1.4,633.9898805
176850,1.4,634.014402
176860,1.4,634.0389203
176870,1.4,634.0634352
176880,1.4,634.087947
176890,1.4,634.1124555
176900,1.4,634.1369607
176910,1.4,634.1614627
176920,1.4,634.1859615
176930,1.4,634.210457
176940,1.4,634.2349493
176950,1.4,634.2594383
176960,1.4,634.2839241
176970,1.4,634.3084067
176980,1.4,634.332886
176990,1.4,634.357362
177000,1.4,634.3818349
177010,1.4,634.4063045
177020,1.4,634.4307708
177030,1.4,634.455234
177040,1.4,634.4796939
177050,1.4,634.5041505
177060,1.4,634.5286039
177070,1.4,634.5530541
177080,1.4,634.5775011
177090,1.4,634.6019448
177100,1.4,634.6263853
177110,1.4,634.6508226
177120,1.4,634.6752566
177130,1.4,634.6996874
177140,1.4,634.724115
177150,1.4,634.7485393
177160,1.4,634.7729605
177170,1.4,634.7973784
177180,1.4,634.821793
177190,1.4,634.8462045
177200,1.4,634.8706127
177210,1.4,634.8950177
177220,1.4,634.9194195
177230,1.4,634.943818
177240,1.4,634.9682134
177250,1.4,634.9926055
177260,1.4,635.0169944
177270,1.4,635.0413801
177280,1.4,635.0657625
177290,1.4,635.0901418
177300,1.4,635.1145178
177310,1.4,635.1388906
177320,1.4,635.1632602
177330,1.4,635.1876266
177340,1.4,635.2119897
