Time,r_1,r_2,r_3
2781.98198198198,0.0202862527421047,0.0689483270190514,0.0172370817547628
2789.18918918919,0.0205436203989388,0.0686428338838761,0.0171607084709689
2796.3963963964,0.0207998380030394,0.0683334980531621,0.0170833745132904
2803.6036036036,0.0210548912110832,0.0680203368438433,0.0170050842109607
2810.81081081081,0.0213087657449485,0.0677033677869856,0.0169258419467463
2818.01801801802,0.0215614473924525,0.0673826086268707,0.0168456521567176
2825.22522522523,0.0218129220082597,0.0670580773198759,0.0167645193299689
2832.43243243243,0.022063175514517,0.0667297920336519,0.0166824480084129
2839.63963963964,0.0223121939018349,0.0663977711458734,0.0165994427864683
2846.84684684685,0.0225599632298502,0.0660620332434835,0.0165155083108708
2854.05405405405,0.0228064696282484,0.0657225971213492,0.0164306492803372
2861.26126126126,0.0230516992972857,0.0653794817815339,0.0163448704453834
2868.46846846847,0.0232956385088211,0.0650327064318971,0.0162581766079742
2875.67567567568,0.0235382736068262,0.0646822904853605,0.01617057262134
2882.88288288288,0.0237795910084035,0.0643282535584804,0.01608206338962
2890.09009009009,0.0240195772043008,0.0639706154706856,0.0159926538676713
2897.2972972973,0.024258218759903,0.0636093962428398,0.0159023490607099
2904.5045045045,0.024495502315761,0.0632446160964388,0.0158111540241096
2911.71171171171,0.0247314145885496,0.0628762954521725,0.015719073863043
2918.91891891892,0.0249659423716144,0.0625044549290738,0.0156261137322683
2926.12612612613,0.0251990725358944,0.0621291153430875,0.0155322788357718
2933.33333333333,0.0254307920304871,0.061750297706166,0.0154375744265414
2940.54054054054,0.0256610878835358,0.061368023224848,0.0153420058062119
2947.74774774775,0.025889947202812,0.0609823132993006,0.015245578324825
2954.95495495496,0.0261173571765687,0.0605931895219072,0.0151482973804767
2962.16216216216,0.026343305074137,0.0602006736762586,0.0150501684190645
2969.36936936937,0.0265677782467496,0.0598047877357468,0.0149511969339366
2976.57657657658,0.0267907641281469,0.0594055538625097,0.0148513884656273
2983.78378378378,0.0270122502353746,0.0590029944060262,0.0147507486015064
2990.99099099099,0.0272322241693951,0.0585971319020202,0.0146492829755049
2998.1981981982,0.0274506736158635,0.0581879890710517,0.0145469972677628
3005.40540540541,0.0276675863457396,0.0577755888173858,0.0144438972043463
3012.61261261261,0.0278829502160462,0.0573599542275742,0.0143399885568934
3019.81981981982,0.028096753170478,0.0569411085692961,0.0142352771423239
3027.02702702703,0.0283089832401453,0.056519075289924,0.0141297688224809
3034.23423423423,0.0285196285441765,0.0560938780153427,0.0140234695038355
3041.44144144144,0.0287286772904507,0.0556655405484932,0.0139163851371232
3048.64864864865,0.0289361177761893,0.0552340868681772,0.0138085217170442
3055.85585585586,0.0291419383886812,0.0547995411275729,0.0136998852818931
3063.06306306306,0.029346127605861,0.0543619276530311,0.0135904819132576
3070.27027027027,0.0295486739970283,0.0539212709425571,0.0134803177356392
3077.47747747748,0.0297495662234102,0.053477595664605,0.0133693989161511
3084.68468468468,0.0299487930388771,0.0530309266565207,0.01325773166413
3091.89189189189,0.0301463432904872,0.0525812889233383,0.0131453222308344
3099.0990990991,0.0303422059192005,0.0521287076361821,0.0130321769090454
3106.30630630631,0.0305363699604032,0.0516732081310682,0.0129183020327669
3113.51351351351,0.0307288245446212,0.0512148159072618,0.0128037039768153
3120.72072072072,0.0309195588980243,0.0507535566260881,0.0126883891565219
3127.92792792793,0.031108562343138,0.0502894561092435,0.0125723640273108
3135.13513513513,0.0312958242993281,0.0498225403376163,0.0124556350844039
3142.34234234234,0.0314813342835106,0.0493528354495521,0.0123382088623879
3149.54954954955,0.0316650819106168,0.0488803677396839,0.0122200919349208
3156.75675675676,0.0318470568943001,0.0484051636571548,0.0121012909142886
3163.96396396396,0.0320272490473835,0.0479272498044532,0.0119818124511132
3171.17117117117,0.0322056482825603,0.0474466529355986,0.0118616632338995
3178.37837837838,0.032382244612827,0.0469633999549764,0.011740849988744
3185.58558558559,0.0325570281521747,0.0464775179154937,0.0116193794788733
3192.79279279279,0.0327299891160109,0.0459890340174062,0.0114972585043514
3200,0.0329011178218369,0.0454979756064533,0.0113744939016132
3207.20720720721,0.0330704046896634,0.0450043701726667,0.0112510925431665
3214.41441441441,0.0332378402426687,0.0445082453485,0.0111270613371248
3221.62162162162,0.0334034151076137,0.0440096289075996,0.0110024072268997
3228.82882882883,0.0335671200154734,0.0435085487629514,0.0108771371907377
3236.03603603604,0.0337289458018597,0.043005032965592,0.0107512582413978
3243.24324324324,0.0338888834076187,0.0424991097027947,0.0106247774256985
3250.45045045045,0.0340469238792663,0.0419908072966996,0.0104977018241748
3257.65765765766,0.0342030583695472,0.0414801542025606,0.01037003855064
3264.86486486487,0.0343572781378873,0.0409671790072757,0.0102417947518188
3272.07207207207,0.0345095745509101,0.0404519104277101,0.0101129776069274
3279.27927927928,0.0346599390829089,0.0399343773091169,0.00998359432727908
3286.48648648649,0.0348083633163197,0.0394146086235432,0.00985365215588564
3293.69369369369,0.0349548389422115,0.0388926334681381,0.00972315836703438
3300.9009009009,0.0350993577607184,0.038368481063642,0.00959212026591035
3308.10810810811,0.0352419116815448,0.0378421807525871,0.00946054518814662
3315.31531531532,0.0353824927243604,0.0373137619978603,0.00932844049946492
3322.52252252252,0.0355210930193147,0.0367832543808108,0.00919581359520253
3329.72972972973,0.0356577048074018,0.0362506875998696,0.00906267189996725
3336.93693693694,0.035792320440977,0.035716091468585,0.00892902286714609
3344.14414414414,0.0359249323840979,0.0351794959142753,0.00879487397856866
3351.35135135135,0.0360555332130357,0.0346409309760194,0.00866023274400468
3358.55855855856,0.0361841156166017,0.0341004268033129,0.00852510670082806
3365.76576576577,0.0363106723966427,0.0335580136540488,0.00838950341351204
3372.97297297297,0.0364351964683636,0.0330137218931381,0.00825343047328436
3380.18018018018,0.0365576808607955,0.0324675819905248,0.00811689549763104
3387.38738738739,0.0366781187171259,0.0319196245197237,0.00797990612993075
3394.59459459459,0.0367965032951295,0.0313698801559169,0.00784247003897905
3401.8018018018,0.036912827967513,0.0308183796743696,0.00770459491859223
3409.00900900901,0.0370270862223038,0.0302651539486379,0.00756628848715931
3416.21621621622,0.0371392716632117,0.0297102339488443,0.00742755848721091
3423.42342342342,0.0372493780099756,0.0291536507400049,0.00728841268500106
3430.63063063063,0.0373573990987394,0.0285954354801675,0.0071488588700417
3437.83783783784,0.0374633288823614,0.0280356194188472,0.00700890485471164
3445.04504504504,0.0375671614307983,0.027474233895047,0.00686855847376157
3452.25225225225,0.0376688909313836,0.0269113103357752,0.00672782758394363
3459.45945945946,0.0377685116892124,0.0263468802539822,0.00658672006349537
3466.66666666667,0.0378660181273975,0.0257809752471216,0.00644524381178022
3473.87387387387,0.037961404787445,0.0252136269950465,0.00630340674876145
3481.08108108108,0.0380546663294985,0.0246448672585666,0.00616121681464147
3488.28828828829,0.0381457975326946,0.0240747278773608,0.00601868196934003
3495.4954954955,0.0382347932954062,0.0235032407684659,0.0058758101921163
3502.7027027027,0.0383216486355669,0.0229304379242719,0.00573260948106779
3509.90990990991,0.0384063586909227,0.0223563514108842,0.00558908785272086
3517.11711711712,0.0384889187193196,0.0217810133662471,0.00544525334156159
3524.32432432432,0.0385693240989655,0.0212044559983517,0.00530111399958774
3531.53153153153,0.0386475703286807,0.0206267115834994,0.00515667789587467
3538.73873873874,0.038723653028169,0.0200478124643589,0.00501195311608953
3545.94594594595,0.0387975679382346,0.0194677910483544,0.00486694776208841
3553.15315315315,0.0388693109210561,0.0188866798055996,0.00472166995139971
3560.36036036036,0.0389388779603775,0.018304511267373,0.00457612781684305
3567.56756756757,0.0390062651617764,0.0177213180239762,0.00443032950599387
3574.77477477477,0.0390714687528381,0.0171371327232422,0.00428428318081035
3581.98198198198,0.0391344850834092,0.0165519880683799,0.00413799701709478
3589.18918918919,0.0391953106257633,0.0159659168164477,0.00399147920411173
3596.3963963964,0.0392539419748309,0.0153789517762587,0.00384473794406448
3603.6036036036,0.0393103758483656,0.0147911258067443,0.00369778145168588
3610.81081081081,0.0393646090871436,0.014202471814987,0.00355061795374654
3618.01801801802,0.0394166386551335,0.0136130227544267,0.00340325568860647
3625.22522522523,0.0394664616396649,0.0130228116230483,0.00325570290576187
3632.43243243243,0.0395140752516005,0.0124318714614246,0.00310796786535596
3639.63963963964,0.0395594768254768,0.0118402353510467,0.00296005883776147
3646.84684684685,0.0396026638196736,0.0112479364122322,0.00281198410305786
3654.05405405405,0.0396436338165326,0.0106550078025575,0.00266375195063918
3661.26126126126,0.0396823845225185,0.0100614827146843,0.00251537067867087
3668.46846846847,0.0397189137683209,0.00946739437483216,0.00236684859370783
3675.67567567568,0.0397532195090014,0.00887277604059326,0.00221819401014811
3682.88288288288,0.0397852998240849,0.00827766099937024,0.00206941524984235
3690.09009009009,0.0398151529176865,0.00768208256625994,0.00192052064156477
3697.2972972973,0.0398427771185974,0.00708607408237564,0.0017715185205937
3704.5045045045,0.0398681708803876,0.00648966891287102,0.00162241722821754
3711.71171171171,0.0398913327814889,0.00589290044509848,0.00147322511127441
3718.91891891892,0.0399122615252733,0.00529580208679723,0.00132395052169909
3726.12612612613,0.0399309559401305,0.00469840726408786,0.00117460181602175
3733.33333333333,0.0399474149795255,0.00410074941980512,0.00102518735495106
3740.54054054054,0.0399616377220676,0.0035028620113657,0.000875715502841209
3747.74774774775,0.0399736233715503,0.00290477850919615,0.000726194627298819
3754.95495495496,0.0399833712570073,0.00230653239453421,0.000576633098633333
3762.16216216216,0.0399908808327399,0.00170815715788455,0.000427039289470918
3769.36936936937,0.0399961516783563,0.00110968629683077,0.000277421574207472
3776.57657657658,0.0399991834987878,0.00051115331443404,0.000127788328608287
3783.78378378378,0.0399999761243109,-8.74082828567331e-05,-2.18520707144071e-05
3790.99099099099,0.039998529510553,-0.000685964986941421,-0.00017149124673558
3798.1981981982,0.0399948437384975,-0.00128448329000025,-0.000321120822500288
3805.40540540541,0.0399889190144773,-0.00188292968639917,-0.000470732421600019
3812.61261261261,0.0399807556701648,-0.00248127067445445,-0.000620317668613841
3819.81981981982,0.0399703541625519,-0.00307947275849216,-0.000769868189623269
3827.02702702703,0.0399577150739261,-0.00367750245047851,-0.000919375612619857
3834.23423423423,0.0399428391118356,-0.00427532627218519,-0.00106883156804653
3841.44144144144,0.0399257271090531,-0.00487291075674396,-0.00121822768918622
3848.64864864865,0.0399063800235243,-0.0054702224508502,-0.00136755561271279
3855.85585585586,0.0398847989383203,-0.0060672279163156,-0.00151680697907914
3863.06306306306,0.0398609850615709,-0.00666389373222674,-0.00166597343305692
3870.27027027027,0.0398349397264018,-0.00726018649658479,-0.00181504662414644
3877.47747747748,0.0398066643908572,-0.00785607282833484,-0.00196401820708395
3884.68468468468,0.0397761606378186,-0.00845151936915691,-0.00211287984228947
3891.89189189189,0.0397434301749184,-0.00904649278532613,-0.00226162319633177
3899.0990990991,0.0397084748344389,-0.00964095976966834,-0.00241023994241733
3906.30630630631,0.0396712965732186,-0.0102348870432601,-0.00255872176081527
3913.51351351351,0.0396318974725306,-0.0108282413575203,-0.00270706033938032
3920.72072072072,0.0395902797379809,-0.0114209894957926,-0.00285524737394841
3927.92792792793,0.0395464456993676,-0.012013098275518,-0.00300327456887976
3935.13513513513,0.03950039781057,-0.0126045345497631,-0.00315113363744101
3942.34234234234,0.0394521386493905,-0.0131952652094014,-0.0032988163023506
3949.54954954955,0.0394016709174303,-0.0137852571846657,-0.00344631429616668
3956.75675675676,0.0393489974399212,-0.0143744774472544,-0.00359361936181386
3963.96396396396,0.0392941211655796,-0.01496289301199,-0.00374072325299776
3971.17117117117,0.039237045166435,-0.0155504709387796,-0.00388761773469515
3978.37837837838,0.0391777726376582,-0.0161371783344269,-0.00403429458360698
3985.58558558559,0.0391163068973889,-0.0167229823544239,-0.00418074558860624
3992.79279279279,0.0390526513865366,-0.0173078502049163,-0.00432696255122933
4000,0.0389868096686079,-0.0178917491443441,-0.00447293728608628
4007.20720720721,0.0389187854294814,-0.0184746464855263,-0.00461866162138184
4014.41441441441,0.0388485824772317,-0.0190565095971966,-0.00476412739929941
4021.62162162162,0.0387762047418821,-0.0196373059061513,-0.00490932647653808
4028.82882882883,0.0387016562752209,-0.0202170028987413,-0.00505425072468559
4036.03603603604,0.0386249412505385,-0.0207955681230153,-0.0051988920307541
4043.24324324324,0.038546063962427,-0.0213729691902417,-0.0053432422975607
4050.45045045045,0.0384650288265118,-0.0219491737769688,-0.00548729344424248
4057.65765765766,0.0383818403792253,-0.022524149626651,-0.00563103740666301
4064.86486486487,0.0382965032775405,-0.0230978645515642,-0.00577446613789131
4072.07207207207,0.038209022298713,-0.0236702864345759,-0.00591757160864426
4079.27927927928,0.0381194023400216,-0.0242413832308979,-0.00606034580772476
4086.48648648649,0.0380276484184753,-0.0248111229699983,-0.00620278074249985
4093.69369369369,0.0379337656705613,-0.0253794737572071,-0.00634486843930205
4100.9009009009,0.0378377593519198,-0.025946403775742,-0.00648660094393578
4108.10810810811,0.0377396348370948,-0.0265118812882055,-0.00662797032205167
4115.31531531532,0.0376393976191826,-0.0270758746386758,-0.00676896865966924
4122.52252252252,0.0375370533095783,-0.0276383522541487,-0.00690958806353745
4129.72972972973,0.0374326076376068,-0.0281992826466364,-0.00704982066165939
4136.93693693694,0.0373260664502552,-0.0287586344146139,-0.00718965860365376
4144.14414414414,0.037217435711797,-0.0293163762450606,-0.00732909406126545
4151.35135135135,0.037106721503499,-0.0298724769149786,-0.00746811922874494
4158.55855855856,0.0369939300232503,-0.0304269052933142,-0.00760672632332884
4165.76576576577,0.0368790675852339,-0.030979630342595,-0.00774490758564905
4172.97297297297,0.0367621406195679,-0.0315306211207027,-0.00788265528017596
4180.18018018018,0.0366431556719369,-0.0320798467826397,-0.00801996169566021
4187.38738738739,0.0365221194032479,-0.0326272765821544,-0.00815681914553888
4194.5945945946,0.0363990385892224,-0.0331728798736258,-0.00829321996840674
4201.8018018018,0.0362739201200637,-0.0337166261135613,-0.00842915652839063
4209.00900900901,0.0361467710000143,-0.0342584848625693,-0.00856462121564262
4216.21621621622,0.0360175983470291,-0.0347984257867659,-0.00869960644669177
4223.42342342342,0.0358864093923052,-0.035336418659794,-0.0088341046649488
4230.63063063063,0.0357532114799531,-0.0358724333641819,-0.00896810834104577
4237.83783783784,0.0356180120665079,-0.036406439893364,-0.0091016099733413
4245.04504504505,0.035480818720588,-0.036938408353037,-0.00923460208825955
4252.25225225225,0.0353416391224005,-0.0374683089631323,-0.00936707724078338
4259.45945945946,0.0352004810633736,-0.0379961120592215,-0.00949902801480568
4266.66666666667,0.035057352445669,-0.0385217880943918,-0.00963044702359827
4273.87387387387,0.0349122612817783,-0.0390453076407391,-0.0097613269101851
4281.08108108108,0.0347652156940499,-0.0395666413911184,-0.00989166034777991
4288.28828828829,0.0346162239142433,-0.0400857601607411,-0.0100214400401856
4295.4954954955,0.0344652942830754,-0.0406026348887927,-0.0101506587221985
4302.7027027027,0.0343124352497307,-0.0411172366401331,-0.0102793091600336
4309.90990990991,0.0341576553714261,-0.0416295366067898,-0.0104073841516978
4317.11711711712,0.0340009633128802,-0.042139506109745,-0.0105348765274366
4324.32432432432,0.0338423678458926,-0.0426471166003241,-0.0106617791500814
4331.53153153153,0.033681877848777,-0.0431523396620483,-0.0107880849155124
4338.73873873874,0.03351950230595,-0.0436551470119398,-0.0109137867529853
4345.94594594595,0.0333552503073342,-0.0441555105024143,-0.0110388776256039
4353.15315315315,0.0331891310479496,-0.0446534021225315,-0.0111633505306332
4360.36036036036,0.0330211538272939,-0.0451487939998979,-0.0112871984999748
4367.56756756757,0.0328513280489299,-0.0456416584018889,-0.0114104146004726
4374.77477477477,0.0326796632198501,-0.0461319677375368,-0.0115329919343845
4381.98198198198,0.0325061689500517,-0.0466196945587496,-0.0116549236396877
4389.18918918919,0.0323308549518961,-0.0471048115621557,-0.0117762028905393
4396.3963963964,0.0321537310396608,-0.047587291590349,-0.0118968228975876
4403.6036036036,0.0319748071289031,-0.0480671076336629,-0.0120167769084161
4410.81081081081,0.0317940932359813,-0.0485442328314617,-0.0121360582078658
4418.01801801802,0.0316115994774299,-0.0490186404738292,-0.0122546601184576
4425.22522522523,0.031427336069444,-0.0494903040029167,-0.0123725760007295
4432.43243243243,0.0312413133272707,-0.0499591970145384,-0.0124897992536349
4439.63963963964,0.0310535416646541,-0.0504252932595793,-0.0126063233148952
4446.84684684685,0.0308640315932438,-0.0508885666454973,-0.0127221416613747
4454.05405405405,0.0306727937220014,-0.0513489912377875,-0.0128372478094472
4461.26126126126,0.0304798387566251,-0.0518065412613958,-0.0129516353153493
4468.46846846847,0.0302851774989187,-0.0522611911022329,-0.0130652977755586
4475.67567567568,0.0300888208462311,-0.0527129153085062,-0.0131782288271269
4482.88288288288,0.0298907797907902,-0.0531616885922754,-0.0132904221480692
4490.09009009009,0.0296910654191551,-0.053607485830711,-0.0134018714576781
4497.2972972973,0.0294896889115168,-0.0540502820676817,-0.0135125705169208
4504.5045045045,0.0292866615411613,-0.0544900525149488,-0.0136225131287376
4511.71171171171,0.0290819946737402,-0.0549267725537761,-0.0137316931384444
4518.91891891892,0.0288756997667413,-0.0553604177360688,-0.0138401044340176
4526.12612612613,0.0286677883687324,-0.0557909637859959,-0.0139477409464993
4533.33333333333,0.0284582721188371,-0.0562183866010829,-0.0140545966502711
4540.54054054054,0.0282471627459536,-0.0566426622538387,-0.01416066556346
4547.74774774775,0.0280344720682347,-0.057063766992807,-0.0142659417482021
4554.95495495495,0.0278202119922835,-0.0574816772441931,-0.0143704193110486
4562.16216216216,0.0276043945126348,-0.0578963696128793,-0.0144740924032202
4569.36936936937,0.027387031710931,-0.0583078208840442,-0.0145769552210114
4576.57657657658,0.0271681357554027,-0.0587160080241484,-0.0146790020060375
4583.78378378378,0.0269477189000265,-0.0591209081825416,-0.0147802270456358
4590.99099099099,0.026725793484004,-0.0595224986924209,-0.0148806246731056
4598.1981981982,0.0265023719309024,-0.059920757072423,-0.0149801892681061
4605.4054054054,0.0262774667481307,-0.0603156610275579,-0.0150789152568898
4612.61261261261,0.0260510905260651,-0.0607071884507829,-0.0151767971126961
4619.81981981982,0.0258232559375214,-0.0610953174239135,-0.0152738293559787
4627.02702702703,0.0255939757368655,-0.0614800262191773,-0.0153700065547947
4634.23423423423,0.0253632627594823,-0.0618612933001039,-0.0154653233250264
4641.44144144144,0.0251311299208715,-0.0622390973230561,-0.0155597743307644
4648.64864864865,0.0248975902161125,-0.0626134171381003,-0.0156533542845255
4655.85585585586,0.0246626567189475,-0.0629842317905133,-0.0157460579476287
4663.06306306306,0.0244263425812401,-0.0633515205216351,-0.0158378801304092
4670.27027027027,0.0241886610320476,-0.0637152627703476,-0.0159288156925873
4677.47747747748,0.0239496253770726,-0.0640754381739137,-0.0160188595434788
4684.68468468468,0.023709248997726,-0.0644320265694236,-0.0161080066423563
4691.89189189189,0.0234675453505688,-0.0647850079946238,-0.0161962519986564
4699.0990990991,0.0232245279663702,-0.0651343626893263,-0.016283590672332
4706.30630630631,0.0229802104495353,-0.0654800710962329,-0.0163700177740586
4713.51351351351,0.0227346064771634,-0.0658221138622999,-0.0164555284655754
4720.72072072072,0.0224877297984554,-0.0661604718395664,-0.016540117959892
4727.92792792793,0.02223959423378,-0.0664951260864637,-0.0166237815216163
4735.13513513513,0.0219902136740534,-0.0668260578686584,-0.016706514467165
4742.34234234234,0.0217396020798212,-0.0671532486602958,-0.0167883121650743
4749.54954954955,0.0214877734806014,-0.0674766801448679,-0.0168691700362174
4756.75675675676,0.0212347419739938,-0.0677963342163787,-0.0169490835540951
4763.96396396396,0.0209805217249737,-0.068112192980251,-0.0170280482450632
4771.17117117117,0.0207251269650414,-0.0684242387543982,-0.0171060596886
4778.37837837838,0.0204685719914541,-0.0687324540701839,-0.0171831135175464
4785.58558558559,0.0202108711664297,-0.0690368216733875,-0.0172592054183473
4792.79279279279,0.0199520389163021,-0.0693373245252276,-0.0173343311313073
4800,0.0196920897307937,-0.0696339458032114,-0.0174084864508033
4807.20720720721,0.0194310381620833,-0.0699266689022284,-0.0174816672255575
4814.41441441441,0.0191688988241534,-0.0702154774352814,-0.0175538693588208
4821.62162162162,0.0189056863917703,-0.0705003552346463,-0.017625088808662
4828.82882882883,0.0186414155999008,-0.0707812863524962,-0.0176953215881245
4836.03603603604,0.0183761012426194,-0.0710582550621048,-0.0177645637655266
4843.24324324324,0.018109758172569,-0.071331245858398,-0.0178328114645999
4850.45045045045,0.0178424012998292,-0.0716002434591564,-0.0179000608647895
4857.65765765766,0.0175740455913824,-0.0718652328055434,-0.0179663082013863
4864.86486486487,0.0173047060699867,-0.072126199063256,-0.0180315497658144
4872.07207207207,0.0170343978135994,-0.0723831276230798,-0.0180957819057704
4879.27927927928,0.016763135954307,-0.0726360041019365,-0.0181590010254846
4886.48648648649,0.0164909356776515,-0.0728848143435184,-0.01822120358588
4893.69369369369,0.0162178122216726,-0.0731295444191814,-0.0182823861047958
4900.9009009009,0.0159437808760858,-0.0733701806287017,-0.0183425451571759
4908.10810810811,0.0156688569814772,-0.0736067095009871,-0.0184016773752472
4915.31531531532,0.0153930559283137,-0.0738391177949604,-0.0184597794487405
4922.52252252252,0.0151163931562855,-0.0740673925001076,-0.0185168481250273
4929.72972972973,0.0148388841531774,-0.0742915208374487,-0.0185728802093626
4936.93693693694,0.0145605444543089,-0.0745114902599788,-0.0186278725649951
4944.14414414414,0.0142813896413351,-0.0747272884536575,-0.0186818221134148
4951.35135135135,0.0140014353417063,-0.0749389033378164,-0.0187347258344545
4958.55855855856,0.0137206972274754,-0.075146323066098,-0.018786580766525
4965.76576576577,0.0134391910147095,-0.0753495360268868,-0.0188373840067221
4972.97297297297,0.0131569324623634,-0.0755485308441515,-0.0188871327110383
4980.18018018018,0.0128739373715905,-0.0757432963779367,-0.0189358240944846
4987.38738738739,0.0125902215847278,-0.0759338217250798,-0.0189834554312704
4994.5945945946,0.01230580098447,-0.0761200962197824,-0.019030024054946
5001.8018018018,0.0120206914929931,-0.0763021094341921,-0.0190755273585485
5009.00900900901,0.0117349090709758,-0.0764798511790533,-0.0191199627947638
5016.21621621622,0.0114484697168644,-0.0766533115041638,-0.0191633278760414
5023.42342342342,0.0111613894657552,-0.076822480699085,-0.0192056201747717
5030.63063063063,0.0108736843887711,-0.0769873492935023,-0.019246837323376
5037.83783783784,0.0105853705918509,-0.0771479080579572,-0.0192869770144898
5045.04504504505,0.0102964642151782,-0.0773041480041552,-0.0193260370010392
5052.25225225225,0.0100069814319436,-0.0774560603856739,-0.0193640150964189
5059.45945945946,0.00971693844776349,-0.0776036366982604,-0.0194009091745656
5066.66666666667,0.0094263514994706,-0.0777468686804803,-0.0194367171701205
5073.87387387387,0.00913523685447467,-0.0778857483140315,-0.0194714370785083
5081.08108108108,0.008843610809625,-0.0780202678243133,-0.0195050669560788
5088.28828828829,0.0085514896904728,-0.0781504196807734,-0.0195376049201938
5095.4954954955,0.00825888985024214,-0.0782761965973834,-0.0195690491493463
5102.7027027027,0.00796582766896497,-0.0783975915330276,-0.0195993978832574
5109.90990990991,0.007672319552581,-0.0785145976918827,-0.0196286494229712
5117.11711711712,0.00737838193193484,-0.0786272085238436,-0.0196568021309614
5124.32432432432,0.00708403126200583,-0.0787354177248174,-0.0196838544312048
5131.53153153153,0.00678928402077734,-0.0788392192371716,-0.0197098048092934
5138.73873873874,0.00649415670857507,-0.0789386072499611,-0.0197346518124907
5145.94594594595,0.00619866584684368,-0.079033576199376,-0.0197583940498445
5153.15315315315,0.00590282797754643,-0.0791241207689265,-0.0197810301922321
5160.36036036036,0.00560665966190349,-0.0792102358898656,-0.0198025589724669
5167.56756756757,0.0053101774797989,-0.0792919167413539,-0.019822979185339
5174.77477477477,0.00501339802853111,-0.0793691587508385,-0.0198422896877101
5181.98198198198,0.00471633792218212,-0.0794419575942133,-0.0198604893985538
5189.18918918919,0.00441901379042176,-0.0795103091961407,-0.0198775772990356
5196.3963963964,0.00412144227780119,-0.0795742097302174,-0.0198935524325548
5203.6036036036,0.00382364004264527,-0.0796336556192335,-0.0199084139048088
5210.81081081081,0.00352562375624107,-0.0796886435353452,-0.0199221608838368
5218.01801801802,0.00322741010184319,-0.0797391704002716,-0.0199347926000684
5225.22522522523,0.00292901577373837,-0.0797852333854726,-0.0199463083463686
5232.43243243243,0.00263045747637627,-0.0798268299122876,-0.0199567074780724
5239.63963963964,0.00233175192330649,-0.0798639576521109,-0.0199659894130282
5246.84684684685,0.00203291583642933,-0.0798966145264823,-0.0199741536316211
5254.05405405405,0.00173396594482125,-0.079924798707249,-0.0199811996768127
5261.26126126126,0.00143491898407973,-0.0799485086166201,-0.0199871271541555
5268.46846846847,0.00113579169507395,-0.0799677429273018,-0.0199919357318259
5275.67567567568,0.000836600823338144,-0.079982500562528,-0.0199956251406325
5282.88288288288,0.000537363117797674,-0.0799927806961595,-0.0199981951740404
5290.09009009009,0.000238095330162958,-0.0799985827526977,-0.0199996456881749
5297.2972972973,-6.11857863252017e-05,-0.079999906407342,-0.019999976601836
5304.5045045045,-0.000360463477540334,-0.0799967515859902,-0.019999187896498
5311.71171171171,-0.000659720989668764,-0.0799891184652534,-0.0199972796163139
5318.91891891892,-0.000958941569927809,-0.0799770074724419,-0.019994251868111
5326.12612612613,-0.00125810846767527,-0.07996041928554,-0.0199901048213855
5333.33333333333,-0.00155720493522935,-0.079939354833173,-0.0199848387082937
5340.54054054054,-0.00185621422886584,-0.0799138152945487,-0.0199784538236377
5347.74774774775,-0.00215511960975681,-0.0798838020993973,-0.0199709505248498
5354.95495495495,-0.00245390434484413,-0.0798493169278884,-0.0199623292319726
5362.16216216216,-0.00275255170790111,-0.0798103617105348,-0.0199525904276342
5369.36936936937,-0.00305104498028581,-0.079766938628093,-0.0199417346570238
5376.57657657658,-0.00334936745211214,-0.0797190501114254,-0.0199297625278569
5383.78378378378,-0.00364750242290686,-0.0796666988413877,-0.0199166747103474
5390.99099099099,-0.00394543320285451,-0.0796098877486472,-0.0199024719371623
5398.1981981982,-0.00424314311340267,-0.0795486200135584,-0.0198871550033901
5405.4054054054,-0.00454061548853197,-0.0794828990659381,-0.019870724766485
5412.61261261261,-0.0048378336753566,-0.0794127285849258,-0.019853182146232
5419.81981981982,-0.00513478103537489,-0.0793381124987218,-0.019834528124681
5427.02702702703,-0.00543144094510595,-0.0792590549844245,-0.0198147637461067
5434.23423423423,-0.00572779679728274,-0.0791755604677408,-0.0197938901169357
5441.44144144144,-0.0060238320015599,-0.0790876336227899,-0.019771908405698
5448.64864864865,-0.00631952998561612,-0.0789952793717969,-0.0197488198429498
5455.85585585586,-0.00661487419596304,-0.0788985028848521,-0.0197246257212136
5463.06306306306,-0.00690984809893098,-0.0787973095796002,-0.0196993273949006
5470.27027027027,-0.00720443518159837,-0.0786917051209417,-0.019672926280236
5477.47747747748,-0.0074986189526484,-0.0785816954207302,-0.0196454238551831
5484.68468468468,-0.00779238294342266,-0.0784672866374061,-0.0196168216593521
5491.89189189189,-0.00808571070865354,-0.0783484851757089,-0.0195871212939278
5499.0990990991,-0.00837858582762713,-0.0782252976862403,-0.0195563244215606
5506.30630630631,-0.00867099190481699,-0.0780977310651901,-0.0195244327662981
5513.51351351351,-0.00896291257111769,-0.0779657924538352,-0.0194914481134594
5520.72072072072,-0.00925433148442934,-0.077829489238267,-0.0194573723095673
5527.92792792793,-0.00954523233090762,-0.0776888290488434,-0.0194222072622114
5535.13513513513,-0.00983559882555014,-0.0775438197598986,-0.0193859549399752
5542.34234234234,-0.0101254147134159,-0.0773944694891678,-0.0193486173722925
5549.54954954955,-0.0104146637702568,-0.0772407865974595,-0.0193101966493654
5556.75675675676,-0.0107033298036652,-0.077082779688074,-0.0192706949220191
5563.96396396396,-0.0109913966537893,-0.0769204576064167,-0.0192301144016047
